ticker,session,iv90,iv100,iv110,skew
WRB,2026-05-08,21.3787,21.4962,22.6308,-1.2521000000000022
WRB,2026-05-11,22.736,23.573,24.1226,-1.3865999999999978
WRB,2026-05-12,23.3446,23.1753,23.6005,-0.25590000000000046
WRB,2026-05-13,22.1214,21.5704,19.9241,2.197300000000002
WRB,2026-05-14,23.8094,21.5845,19.9379,3.871500000000001
WRB,2026-05-15,23.5706,19.7792,31.7975,-8.2269
WRB,2026-05-18,24.1502,20.8435,20.6942,3.456000000000003
WRB,2026-05-19,24.167,21.0344,27.9661,-3.7990999999999993
WRB,2026-05-20,25.1929,22.6643,21.1122,4.0807
WRB,2026-05-21,26.1334,27.8788,21.9074,4.226000000000003
WRB,2026-05-22,28.5559,22.4424,23.5923,4.9636
WRB,2026-05-26,27.7015,23.3111,21.451,6.250499999999999
WRB,2026-05-27,26.9948,21.9458,26.2308,0.7640000000000029
WRB,2026-05-28,32.8556,23.8917,29.3947,3.4609000000000023
WRB,2026-05-29,33.0631,25.1426,26.4681,6.594999999999999
WRB,2026-06-01,36.2328,23.8142,21.9055,14.327299999999997
WRB,2026-06-02,33.5522,23.7272,23.7215,9.8307
WRB,2026-06-03,33.3186,20.2095,30.2066,3.112000000000002
WRB,2026-06-04,33.6361,22.8517,27.1162,6.5199
WRB,2026-06-05,30.5197,18.7494,25.9886,4.531099999999999
WRB,2026-06-08,34.785,21.9815,23.9529,10.832099999999997
WRB,2026-06-09,33.1764,22.6909,20.5133,12.6631
WRB,2026-06-10,33.7456,23.506,24.4904,9.255200000000002
WRB,2026-06-11,29.9839,19.4395,33.4637,-3.4798000000000044
WRB,2026-06-12,45.9656,25.4296,20.4506,25.515
WRB,2026-06-15,38.8617,22.2919,24.6977,14.163999999999998
WRB,2026-06-16,30.2478,19.3882,18.2399,12.007900000000003
WRB,2026-06-17,43.4603,15.7931,20.0117,23.448599999999995
WRB,2026-06-18,42.0844,21.756,20.1713,21.913100000000004
WRB,2026-06-22,40.6094,20.1118,21.6439,18.965500000000002
WRB,2026-06-23,30.8724,20.6408,19.4499,11.4225
WRB,2026-06-24,28.2724,22.8362,21.3347,6.9376999999999995
WRB,2026-06-25,26.6336,25.1853,22.4996,4.134
WRB,2026-06-26,32.1435,23.24,20.4219,11.721600000000002
WRB,2026-06-29,27.5362,23.8231,20.096,7.440200000000001
WRB,2026-06-30,27.0604,23.7024,22.8668,4.1936
WRB,2026-07-01,23.5399,23.7018,22.4137,1.1262000000000008
WRB,2026-07-02,30.4794,25.0227,21.8674,8.611999999999998
WRB,2026-07-06,26.3413,21.1961,22.8657,3.4756
WRB,2026-07-07,27.4788,23.0689,23.2441,4.2347
WRB,2026-07-08,31.0807,24.173,23.3614,7.7193000000000005
WRB,2026-07-09,28.973,23.6099,27.6745,1.2985000000000007
WRB,2026-07-10,31.7825,25.806,22.0933,9.6892
WRB,2026-07-13,28.8339,28.2473,21.2444,7.589500000000001
WRB,2026-07-14,26.7381,20.8659,34.4898,-7.751700000000003
WRB,2026-07-15,31.4011,23.1256,23.5446,7.8565000000000005
WRB,2026-07-16,32.9853,25.1179,23.4327,9.552600000000002
WRB,2026-07-17,31.5074,26.3356,23.8596,7.6478
WRB,2026-07-20,30.1213,27.5198,24.1243,5.997
WRB,2026-07-21,28.2359,22.1614,21.9399,6.295999999999999
WRB,2026-07-22,28.2638,22.6267,20.8235,7.440300000000001
WRB,2026-07-23,26.2807,27.7604,21.0731,5.207599999999999
WRB,2026-07-24,28.1371,22.7101,20.981,7.156099999999999
WRB,2026-07-27,27.3225,21.7845,20.2954,7.027100000000001
WRB,2026-07-28,32.7858,21.423,22.6919,10.093900000000001
WRB,2026-07-29,37.9527,29.0451,27.3654,10.587299999999999
WRB,2026-07-30,23.6735,22.418,20.4962,3.177299999999999
WRB,2026-07-31,30.6354,23.0582,27.8747,2.7607
WRB,2026-08-03,25.8686,22.518,23.3877,2.480900000000002
WRB,2026-08-04,25.203,22.4316,22.7668,2.4361999999999995
WRB,2026-08-05,27.3761,22.9752,23.5886,3.7875000000000014
WRB,2026-08-06,24.9734,23.0921,20.4435,4.529900000000001
WRB,2026-08-07,27.0647,22.0721,21.6547,5.41
WRB,2026-08-10,23.795,21.4383,25.3302,-1.5351999999999997
WRB,2026-08-11,25.3046,20.4931,21.3762,3.9284
WRB,2026-08-12,25.9765,21.2624,21.5206,4.4559
WRB,2026-08-13,28.6966,22.1914,19.2916,9.405000000000001
WRB,2026-08-14,28.226,22.2209,21.2171,7.008900000000001
WRB,2026-08-17,22.2157,19.8074,21.2106,1.0050999999999988
WRB,2026-08-18,23.4863,19.6058,22.0136,1.4726999999999997
WRB,2026-08-19,24.9829,21.8468,27.2133,-2.2303999999999995
WRB,2026-08-20,24.0089,22.3195,23.0581,0.950800000000001
WRB,2026-08-21,25.7085,22.8951,25.114,0.5945
WSM,2024-08-01,54.5124,52.5628,51.4644,3.048000000000002
WSM,2024-08-02,59.4114,55.8684,53.6801,5.731299999999997
WSM,2024-08-05,70.0928,64.0499,60.1057,9.987099999999998
WSM,2024-08-06,59.097,56.2965,53.843,5.253999999999998
WSM,2024-08-07,61.3109,58.9632,55.3948,5.9161
WSM,2024-08-08,57.6542,54.6752,52.55,5.104200000000006
WSM,2024-08-09,54.3599,52.9807,51.7876,2.5723000000000056
WSM,2024-08-12,57.2114,54.7247,52.551,4.660399999999996
WSM,2024-08-13,56.7212,54.1348,52.4913,4.229900000000001
WSM,2024-08-14,56.5898,54.9356,51.4611,5.128699999999995
WSM,2024-08-15,55.0816,52.1228,50.0393,5.0423000000000044
WSM,2024-08-16,54.8623,52.0769,50.3044,4.5578999999999965
WSM,2024-08-19,53.0266,53.001,49.7842,3.2424000000000035
WSM,2024-08-20,58.0933,54.7116,52.4475,5.645800000000001
WSM,2024-08-21,56.7624,55.4859,54.5624,2.200000000000003
WSM,2024-08-22,44.0409,41.8049,40.4971,3.5437999999999974
WSM,2024-08-23,40.6868,37.9007,37.198,3.4887999999999977
WSM,2024-08-26,40.8119,37.9747,37.1664,3.6454999999999984
WSM,2024-08-27,40.0756,37.3903,36.1304,3.9452
WSM,2024-08-28,40.9705,38.1985,37.5194,3.451100000000004
WSM,2024-08-29,39.9627,37.3298,35.9241,4.038599999999995
WSM,2024-08-30,39.0592,35.5938,33.9987,5.0604999999999976
WSM,2024-09-03,43.4732,40.7335,38.8819,4.591299999999997
WSM,2024-09-04,43.978,41.3782,39.7276,4.250399999999999
WSM,2024-09-05,44.6742,41.7713,40.0046,4.6695999999999955
WSM,2024-09-06,45.312,42.5461,40.4951,4.816899999999997
WSM,2024-09-09,43.9683,41.078,39.376,4.592300000000002
WSM,2024-09-10,44.7359,41.8291,39.8473,4.888600000000004
WSM,2024-09-11,43.2708,39.8809,37.8543,5.416499999999999
WSM,2024-09-12,42.908,39.6631,37.4399,5.4681
WSM,2024-09-13,41.7989,38.7783,38.1923,3.6066000000000003
WSM,2024-09-16,42.1071,38.5376,38.0023,4.1048000000000044
WSM,2024-09-17,41.5522,39.0636,37.5104,4.041800000000002
WSM,2024-09-18,42.4344,38.2136,36.6296,5.804799999999993
WSM,2024-09-19,38.4621,36.7141,31.9328,6.529299999999999
WSM,2024-09-20,36.3436,39.0454,35.9168,0.42680000000000007
WSM,2024-09-23,39.3368,37.2421,34.6373,4.699499999999993
WSM,2024-09-24,39.0114,36.2881,35.6678,3.343600000000002
WSM,2024-09-25,40.749,38.1395,36.0593,4.689700000000002
WSM,2024-09-26,45.3893,40.5409,35.9361,9.453199999999995
WSM,2024-09-27,41.9928,39.7229,38.9249,3.0679000000000016
WSM,2024-09-30,43.0898,39.6932,41.2311,1.858699999999999
WSM,2024-10-01,44.7795,42.4753,40.8099,3.9696
WSM,2024-10-02,45.2649,42.4102,41.1184,4.146499999999996
WSM,2024-10-03,45.9227,46.231,42.3848,3.5379000000000005
WSM,2024-10-04,46.4499,43.5402,43.2914,3.1584999999999965
WSM,2024-10-07,48.4568,45.6075,45.8217,2.6351000000000013
WSM,2024-10-08,48.5968,46.203,47.5969,0.9999000000000038
WSM,2024-10-09,51.4605,46.2045,44.4621,6.998400000000004
WSM,2024-10-10,49.4854,45.0646,44.9052,4.580199999999998
WSM,2024-10-11,48.6006,46.73,46.9067,1.6938999999999993
WSM,2024-10-14,48.1991,46.7491,43.6532,4.545900000000003
WSM,2024-10-15,50.7498,45.3777,45.6521,5.097700000000003
WSM,2024-10-16,51.5244,45.943,46.7582,4.766199999999998
WSM,2024-10-17,50.0591,47.3808,44.5968,5.462299999999999
WSM,2024-10-18,51.144,48.789,47.0864,4.057600000000001
WSM,2024-10-21,53.5605,50.3527,47.6609,5.8995999999999995
WSM,2024-10-22,54.337,47.5092,45.1504,9.186600000000006
WSM,2024-10-23,51.431,48.7626,47.5707,3.860299999999995
WSM,2024-10-24,49.3074,47.2702,46.6705,2.6369000000000042
WSM,2024-10-25,51.3692,48.0294,47.1575,4.2117
WSM,2024-10-28,50.913,50.8934,49.2209,1.6920999999999964
WSM,2024-10-29,53.8087,53.5119,49.1947,4.614000000000004
WSM,2024-10-30,54.4703,53.4287,51.9863,2.4840000000000018
WSM,2024-10-31,57.9714,57.4549,54.1962,3.775200000000005
WSM,2024-11-01,58.3721,56.3759,55.2397,3.132400000000004
WSM,2024-11-04,54.6585,56.1576,56.1789,-1.5204000000000022
WSM,2024-11-05,57.1662,56.3979,55.9939,1.172300000000007
WSM,2024-11-06,49.46,51.651,48.847,0.6129999999999995
WSM,2024-11-07,51.7044,49.6471,48.2225,3.481900000000003
WSM,2024-11-08,51.2292,54.7383,49.2014,2.027799999999999
WSM,2024-11-11,51.0595,50.6363,49.0054,2.0540999999999983
WSM,2024-11-12,49.2803,50.8606,49.8236,-0.5433000000000021
WSM,2024-11-13,51.1325,50.7846,49.7106,1.4219000000000008
WSM,2024-11-14,52.9263,52.5276,51.6106,1.3156999999999996
WSM,2024-11-15,57.2178,59.5767,54.8649,2.352899999999998
WSM,2024-11-18,50.8093,47.636,51.8766,-1.067300000000003
WSM,2024-11-19,57.2799,54.1178,55.1507,2.1291999999999973
WSM,2024-11-20,38.7053,37.8628,39.5792,-0.873899999999999
WSM,2024-11-21,37.5383,36.3252,37.7043,-0.16600000000000392
WSM,2024-11-22,37.3808,34.5661,36.2403,1.140500000000003
WSM,2024-11-25,34.649,34.1646,36.4726,-1.823599999999999
WSM,2024-11-26,34.2618,34.4406,37.3938,-3.131999999999998
WSM,2024-11-27,34.7782,33.4914,37.4285,-2.6503000000000014
WSM,2024-11-29,32.3614,32.611,37.9782,-5.616799999999998
WSM,2024-12-02,35.5823,34.3395,36.6676,-1.0853000000000037
WSM,2024-12-03,30.7064,32.8717,34.6868,-3.9803999999999995
WSM,2024-12-04,34.0186,32.8652,34.3303,-0.31170000000000186
WSM,2024-12-05,35.2497,33.9246,33.5725,1.6771999999999991
WSM,2024-12-06,36.318,33.8646,33.9753,2.3427000000000007
WSM,2024-12-09,32.7848,34.4917,34.3095,-1.5247000000000028
WSM,2024-12-10,35.193,34.5411,35.4122,-0.21920000000000073
WSM,2024-12-11,36.3344,33.8354,34.5799,1.7545000000000002
WSM,2024-12-12,36.6632,34.9498,35.3149,1.3483000000000018
WSM,2024-12-13,35.9544,34.3838,33.9505,2.0039000000000016
WSM,2024-12-16,35.9022,34.512,34.5424,1.3598
WSM,2024-12-17,38.8497,34.5228,37.2663,1.5833999999999975
WSM,2024-12-18,42.2652,36.9453,41.1341,1.1311000000000035
WSM,2024-12-19,42.0096,39.6966,38.3982,3.611399999999996
WSM,2024-12-20,40.2749,38.9021,39.3319,0.943000000000005
WSM,2024-12-23,38.523,36.889,36.2683,2.2546999999999997
WSM,2024-12-24,37.7179,34.5478,34.1434,3.5745000000000005
WSM,2024-12-26,32.8112,34.4483,36.4631,-3.6518999999999977
WSM,2024-12-27,39.5402,36.1244,31.9288,7.6114
WSM,2024-12-30,37.3016,36.0133,35.7507,1.5508999999999986
WSM,2024-12-31,37.4917,34.8532,34.0932,3.3984999999999985
WSM,2025-01-02,37.2958,34.9414,34.421,2.8748000000000005
WSM,2025-01-03,39.5988,33.355,32.321,7.277799999999999
WSM,2025-01-06,36.9135,34.8621,35.3837,1.5298000000000016
WSM,2025-01-07,41.8226,36.4002,36.1031,5.719500000000004
WSM,2025-01-08,39.304,36.4276,35.8303,3.473700000000001
WSM,2025-01-10,39.1349,36.274,37.2454,1.8895000000000053
WSM,2025-01-13,39.4136,37.7922,37.335,2.0786000000000016
WSM,2025-01-14,42.7343,36.7303,36.3363,6.397999999999996
WSM,2025-01-15,37.1308,34.4478,34.7008,2.4299999999999997
WSM,2025-01-16,37.2387,34.6558,34.3756,2.863100000000003
WSM,2025-01-17,37.5716,36.1906,35.2979,2.273699999999998
WSM,2025-01-21,36.9281,33.1326,32.619,4.309100000000001
WSM,2025-01-22,40.9304,33.3374,33.5288,7.401600000000002
WSM,2025-01-23,37.0867,34.9694,34.0921,2.9945999999999984
WSM,2025-01-24,37.6261,35.318,32.5362,5.0899
WSM,2025-01-27,40.4213,37.1337,37.6115,2.8098000000000027
WSM,2025-01-28,40.1015,38.9714,38.5774,1.5241000000000042
WSM,2025-01-29,42.0338,40.5632,39.8616,2.1721999999999966
WSM,2025-01-30,43.2961,41.1274,39.0413,4.254800000000003
WSM,2025-01-31,45.1564,43.1626,40.9551,4.201299999999996
WSM,2025-02-03,47.4123,45.4954,44.1399,3.2724000000000046
WSM,2025-02-04,47.5497,46.5959,45.1414,2.408300000000004
WSM,2025-02-05,47.679,44.9679,45.848,1.831000000000003
WSM,2025-02-06,48.5036,47.2763,46.5373,1.9662999999999968
WSM,2025-02-07,51.2303,49.6111,48.0477,3.1826000000000008
WSM,2025-02-10,52.4493,49.4886,47.1235,5.325800000000001
WSM,2025-02-11,53.257,50.2535,49.9088,3.3481999999999985
WSM,2025-02-12,54.042,51.3241,51.5726,2.4694000000000003
WSM,2025-02-13,55.6721,52.8946,51.4607,4.211399999999998
WSM,2025-02-14,55.1172,55.4491,52.7369,2.3802999999999983
WSM,2025-02-18,56.1944,54.0836,53.5339,2.660499999999999
WSM,2025-02-19,56.4152,54.6256,55.7173,0.6978999999999971
WSM,2025-02-20,58.1934,54.1027,54.3461,3.847299999999997
WSM,2025-02-21,62.0643,60.6786,58.1935,3.8708000000000027
WSM,2025-02-24,60.9604,58.5728,55.9194,5.040999999999997
WSM,2025-02-25,62.3224,60.2223,59.7396,2.582799999999999
WSM,2025-02-26,62.4395,60.1719,57.0233,5.4162000000000035
WSM,2025-02-27,63.9064,61.8977,60.4802,3.4261999999999944
WSM,2025-02-28,63.6251,61.98,60.0292,3.5959000000000003
WSM,2025-03-03,61.1859,59.4238,58.7895,2.3964
WSM,2025-03-04,60.8513,60.5641,59.5063,1.3449999999999989
WSM,2025-03-05,62.8029,61.5831,60.2532,2.5497000000000014
WSM,2025-03-06,64.0805,62.4246,60.6104,3.470100000000002
WSM,2025-03-07,64.6497,65.4723,61.3994,3.2502999999999957
WSM,2025-03-10,68.8722,68.7609,66.4946,2.377600000000001
WSM,2025-03-11,70.1913,72.753,66.7575,3.433800000000005
WSM,2025-03-12,69.391,62.8218,60.2931,9.097900000000003
WSM,2025-03-13,70.1137,67.4113,63.2195,6.894199999999998
WSM,2025-03-14,71.797,68.2659,64.1903,7.606700000000004
WSM,2025-03-17,63.98,61.8915,59.6754,4.3045999999999935
WSM,2025-03-18,69.3225,62.6023,58.4096,10.912900000000008
WSM,2025-03-19,44.2951,41.5132,40.7436,3.551499999999997
WSM,2025-03-20,39.681,41.4494,40.4051,-0.7241
WSM,2025-03-21,42.8763,44.7538,39.6834,3.1929000000000016
WSM,2025-03-24,37.7918,37.9861,36.7103,1.0815000000000055
WSM,2025-03-25,43.6464,38.3105,36.8785,6.767899999999997
WSM,2025-03-26,43.3584,40.6851,38.8693,4.4891000000000005
WSM,2025-03-27,41.3821,41.1738,39.7977,1.5844000000000023
WSM,2025-03-28,43.9452,43.2394,41.8258,2.119399999999999
WSM,2025-03-31,44.9199,42.4335,41.4171,3.5028000000000006
WSM,2025-04-01,45.2935,42.877,38.6175,6.676000000000002
WSM,2025-04-02,44.9699,45.4495,40.1937,4.776200000000003
WSM,2025-04-03,55.7784,53.3842,48.056,7.7224
WSM,2025-04-04,73.8661,68.471,63.3141,10.552
WSM,2025-04-07,74.1285,65.6858,60.2715,13.857
WSM,2025-04-08,85.3655,73.7857,68.8164,16.549099999999996
WSM,2025-04-09,59.026,52.7117,50.6082,8.417800000000007
WSM,2025-04-10,75.8907,69.3596,62.8352,13.055499999999995
WSM,2025-04-11,72.2881,59.7012,56.4761,15.811999999999998
WSM,2025-04-14,59.9771,54.3025,50.9574,9.0197
WSM,2025-04-15,56.8265,52.2853,50.927,5.899500000000003
WSM,2025-04-16,62.4813,57.9456,53.6608,8.820499999999996
WSM,2025-04-17,58.4948,53.0582,47.5276,10.967199999999998
WSM,2025-04-21,60.1539,56.8142,52.6242,7.529699999999998
WSM,2025-04-22,57.7004,54.0544,50.2301,7.470300000000002
WSM,2025-04-23,58.1485,52.7608,45.3102,12.838299999999997
WSM,2025-04-24,56.8696,50.7869,47.0199,9.849699999999999
WSM,2025-04-25,54.8654,50.78,47.6053,7.260100000000001
WSM,2025-04-28,55.861,50.6703,48.0471,7.813899999999997
WSM,2025-04-29,54.8073,48.4374,49.5704,5.236899999999999
WSM,2025-04-30,55.203,54.2095,51.3842,3.818800000000003
WSM,2025-05-01,54.8753,50.6033,47.8798,6.9955
WSM,2025-05-02,54.3358,50.4204,47.7294,6.606400000000001
WSM,2025-05-05,55.3364,51.0717,48.8354,6.500999999999998
WSM,2025-05-06,56.1113,52.6453,50.0247,6.086599999999997
WSM,2025-05-07,57.3266,51.5912,52.605,4.721600000000002
WSM,2025-05-08,58.9223,53.1522,50.4288,8.493499999999997
WSM,2025-05-09,58.1646,56.8165,51.8246,6.340000000000003
WSM,2025-05-12,56.2402,52.6029,49.7278,6.5123999999999995
WSM,2025-05-13,53.7891,50.7006,49.935,3.8540999999999954
WSM,2025-05-14,55.1,52.7868,51.6295,3.4705000000000013
WSM,2025-05-15,55.3116,54.6605,50.4935,4.818100000000001
WSM,2025-05-16,56.3322,55.686,52.0874,4.244799999999998
WSM,2025-05-19,59.5399,55.0024,52.9579,6.582000000000001
WSM,2025-05-20,59.2081,57.0384,53.3648,5.843299999999999
WSM,2025-05-21,59.3588,59.3653,55.7766,3.5822000000000003
WSM,2025-05-22,45.5669,43.4515,40.2461,5.320799999999998
WSM,2025-05-23,48.8869,42.7345,39.6096,9.277299999999997
WSM,2025-05-27,41.3078,39.8706,38.3954,2.912399999999998
WSM,2025-05-28,43.1321,40.0995,39.0002,4.131900000000002
WSM,2025-05-29,44.5364,40.4264,38.16,6.376400000000004
WSM,2025-05-30,43.1452,39.9862,38.0705,5.0747
WSM,2025-06-02,43.2063,39.9244,38.4885,4.717799999999997
WSM,2025-06-03,42.1228,39.556,37.9201,4.2027
WSM,2025-06-04,41.891,40.2389,37.9795,3.9114999999999966
WSM,2025-06-05,42.5696,39.7823,38.3492,4.220399999999998
WSM,2025-06-06,41.4205,39.4837,36.8642,4.5563
WSM,2025-06-09,41.7878,38.8461,36.6427,5.145099999999999
WSM,2025-06-10,41.7304,38.5823,37.0658,4.6646
WSM,2025-06-11,42.5575,37.8803,37.7394,4.818099999999994
WSM,2025-06-12,43.944,40.0112,41.6043,2.3397000000000006
WSM,2025-06-13,45.4925,43.9967,43.5094,1.9831000000000003
WSM,2025-06-16,43.114,40.8329,38.9103,4.203699999999998
WSM,2025-06-17,41.0949,37.7473,33.9853,7.1096
WSM,2025-06-18,43.478,39.6145,38.5207,4.957300000000004
WSM,2025-06-20,43.8063,39.9517,37.116,6.690300000000001
WSM,2025-06-23,44.2181,36.2917,34.3657,9.852400000000003
WSM,2025-06-24,39.9761,34.8777,32.9768,6.999300000000005
WSM,2025-06-25,39.1337,35.3623,34.2004,4.933299999999996
WSM,2025-06-26,38.0193,35.8195,30.7766,7.242700000000003
WSM,2025-06-27,38.9231,37.492,34.9415,3.9816000000000003
WSM,2025-06-30,38.9573,36.1291,34.2045,4.7527999999999935
WSM,2025-07-01,39.3639,37.622,37.387,1.9769000000000005
WSM,2025-07-02,39.0094,36.9009,34.1394,4.869999999999997
WSM,2025-07-03,39.0467,35.9031,36.1693,2.8774000000000015
WSM,2025-07-07,36.7875,34.7878,34.2362,2.551300000000005
WSM,2025-07-08,36.1901,33.2042,34.5199,1.6702000000000012
WSM,2025-07-09,35.3758,34.8515,33.6287,1.747099999999996
WSM,2025-07-10,37.2187,34.4174,34.5829,2.635799999999996
WSM,2025-07-11,38.154,35.1136,32.7382,5.415800000000004
WSM,2025-07-14,36.6688,35.8378,33.0543,3.6144999999999996
WSM,2025-07-15,36.6429,34.729,35.4885,1.1543999999999954
WSM,2025-07-16,39.8064,36.3185,35.8119,3.994499999999995
WSM,2025-07-17,40.0495,33.4363,34.5981,5.4514
WSM,2025-07-18,39.5874,36.8537,36.8966,2.690800000000003
WSM,2025-07-21,40.3044,38.612,33.7375,6.566900000000004
WSM,2025-07-22,41.8178,39.1224,37.0998,4.717999999999996
WSM,2025-07-23,42.047,39.0097,36.5913,5.4557
WSM,2025-07-24,40.4957,37.572,38.4955,2.0001999999999995
WSM,2025-07-25,42.6255,38.3872,38.3491,4.276400000000002
WSM,2025-07-28,43.2805,39.815,38.2082,5.072300000000006
WSM,2025-07-29,44.0271,40.3789,38.8237,5.203399999999995
WSM,2025-07-30,45.1834,40.7945,40.9051,4.2783000000000015
WSM,2025-07-31,45.8257,43.3636,42.6121,3.2135999999999996
WSM,2025-08-01,46.0724,46.4801,42.5495,3.5229
WSM,2025-08-04,49.3993,45.7231,44.2518,5.147499999999994
WSM,2025-08-05,49.4335,45.6186,44.4025,5.030999999999999
WSM,2025-08-06,49.287,46.3809,46.6546,2.632399999999997
WSM,2025-08-07,48.9731,47.9553,46.4967,2.4764000000000053
WSM,2025-08-08,49.3752,46.9233,47.2605,2.114699999999999
WSM,2025-08-11,49.6396,48.839,46.4328,3.206800000000001
WSM,2025-08-12,49.776,47.8454,46.7063,3.0697000000000045
WSM,2025-08-13,49.7518,47.024,46.4117,3.3400999999999996
WSM,2025-08-14,50.139,47.451,46.2585,3.880500000000005
WSM,2025-08-15,50.1667,48.7808,46.966,3.2006999999999977
WSM,2025-08-18,50.1019,48.0157,47.9418,2.1601
WSM,2025-08-19,51.7963,49.6285,47.8978,3.8985000000000056
WSM,2025-08-20,52.8856,50.8358,48.7696,4.116
WSM,2025-08-21,56.5645,52.5577,49.9864,6.578099999999999
WSM,2025-08-22,54.4473,51.116,50.0433,4.403999999999996
WSM,2025-08-25,54.3777,51.7411,50.6118,3.765899999999995
WSM,2025-08-26,51.9708,51.1327,43.9324,8.038399999999996
WSM,2025-08-27,38.2371,35.874,34.8011,3.436
WSM,2025-08-28,39.7896,34.907,33.8577,5.931899999999999
WSM,2025-08-29,37.7294,34.078,33.3741,4.3553
WSM,2025-09-02,38.3709,35.6793,34.0004,4.3705
WSM,2025-09-03,38.6595,35.4181,34.3716,4.2879000000000005
WSM,2025-09-04,36.8601,34.7471,32.4652,4.3949
WSM,2025-09-05,37.0389,35.8459,33.777,3.261899999999997
WSM,2025-09-08,36.8896,34.8988,33.3926,3.497
WSM,2025-09-09,38.1019,34.5914,35.31,2.7918999999999983
WSM,2025-09-10,37.9585,36.2162,34.5457,3.4128000000000043
WSM,2025-09-11,38.732,35.4643,33.3162,5.415799999999997
WSM,2025-09-12,37.0187,34.6363,33.7835,3.235200000000006
WSM,2025-09-15,39.2087,33.1579,31.5896,7.6190999999999995
WSM,2025-09-16,38.8563,35.2092,33.8252,5.031099999999995
WSM,2025-09-17,37.9554,35.6475,36.2194,1.735999999999997
WSM,2025-09-18,37.8411,34.9417,33.8284,4.012699999999995
WSM,2025-09-19,36.5926,34.6016,33.3282,3.264399999999995
WSM,2025-09-22,38.2226,35.3527,33.8796,4.342999999999996
WSM,2025-09-23,40.1461,36.4713,33.3177,6.828399999999995
WSM,2025-09-24,41.069,37.7002,35.0835,5.985500000000002
WSM,2025-09-25,41.6634,38.1852,37.0431,4.6203
WSM,2025-09-26,41.675,38.3669,36.2909,5.3840999999999966
WSM,2025-09-29,41.3596,39.5005,39.1405,2.2190999999999974
WSM,2025-09-30,42.3979,41.2241,39.7981,2.599800000000002
WSM,2025-10-01,41.6792,42.2889,39.1973,2.481900000000003
WSM,2025-10-02,44.7836,40.6082,40.6718,4.111800000000002
WSM,2025-10-03,46.2753,43.5944,42.0626,4.212699999999998
WSM,2025-10-06,45.9933,43.7797,44.0677,1.9255999999999958
WSM,2025-10-07,50.0611,46.2357,44.961,5.100100000000005
WSM,2025-10-08,50.098,43.6195,45.2704,4.827599999999997
WSM,2025-10-09,48.1812,46.2251,46.8309,1.3502999999999972
WSM,2025-10-10,52.9916,50.2981,49.9411,3.0504999999999995
WSM,2025-10-13,51.4006,47.9965,46.2059,5.194699999999997
WSM,2025-10-14,50.4801,51.3757,49.6232,0.8569000000000031
WSM,2025-10-15,51.3054,52.9228,48.4967,2.8087000000000018
WSM,2025-10-16,58.0303,52.7183,50.7992,7.231099999999998
WSM,2025-10-17,55.2667,52.4856,49.4913,5.775399999999998
WSM,2025-10-20,53.446,49.2039,47.6082,5.837800000000001
WSM,2025-10-21,51.3998,50.9478,47.9561,3.4436999999999998
WSM,2025-10-22,56.838,53.1263,50.1325,6.705500000000001
WSM,2025-10-23,53.7259,52.4871,50.1903,3.5356000000000023
WSM,2025-10-24,53.8231,52.4798,48.6771,5.145999999999994
WSM,2025-10-27,55.5114,50.1491,45.5938,9.9176
WSM,2025-10-28,53.2396,53.805,49.6849,3.554700000000004
WSM,2025-10-29,53.7725,52.2859,51.559,2.2135000000000034
WSM,2025-10-30,55.1048,52.6557,50.6682,4.4365999999999985
WSM,2025-10-31,56.7403,52.87,50.8127,5.927599999999998
WSM,2025-11-03,55.668,53.2717,49.0945,6.573500000000003
WSM,2025-11-04,57.6984,53.1404,51.51,6.1884000000000015
WSM,2025-11-05,56.1346,55.376,51.7886,4.3459999999999965
WSM,2025-11-06,57.0085,54.9651,52.3136,4.694899999999997
WSM,2025-11-07,59.3516,54.7038,51.9953,7.356299999999997
WSM,2025-11-10,57.1082,54.2782,52.4031,4.7050999999999945
WSM,2025-11-11,56.5398,52.9208,51.5944,4.945399999999999
WSM,2025-11-12,55.8047,53.3987,51.8147,3.989999999999995
WSM,2025-11-13,58.0223,55.97,55.0858,2.9365000000000023
WSM,2025-11-14,57.7715,56.0895,54.5753,3.1962000000000046
WSM,2025-11-17,58.138,55.6631,52.8672,5.270800000000001
WSM,2025-11-18,55.8125,53.7355,53.5525,2.259999999999998
WSM,2025-11-19,42.4664,38.3937,38.1465,4.319899999999997
WSM,2025-11-20,42.3849,41.14,39.241,3.143900000000002
WSM,2025-11-21,44.3316,41.3365,39.7765,4.555100000000003
WSM,2025-11-24,41.9513,40.9105,37.8779,4.073400000000007
WSM,2025-11-25,41.7742,37.2377,35.744,6.030200000000001
WSM,2025-11-26,40.6701,36.1484,36.1354,4.534700000000001
WSM,2025-11-28,40.7225,34.7722,35.214,5.508499999999998
WSM,2025-12-01,40.8847,35.7518,34.2338,6.6509
WSM,2025-12-02,40.8083,36.7135,34.5554,6.252900000000004
WSM,2025-12-03,42.4928,35.8915,34.67,7.822800000000001
WSM,2025-12-04,39.1727,36.1531,35.3148,3.8579000000000008
WSM,2025-12-05,39.3504,35.8288,34.0254,5.325000000000003
WSM,2025-12-08,41.5236,37.6627,35.659,5.864600000000003
WSM,2025-12-09,41.0628,36.9886,33.3035,7.759300000000003
WSM,2025-12-10,44.0127,38.0338,34.6879,9.324800000000003
