ticker,session,iv
VLO,2025-09-12,30.0145
VLO,2025-09-15,30.0036
VLO,2025-09-16,29.8615
VLO,2025-09-17,30.4134
VLO,2025-09-18,29.3888
VLO,2025-09-19,29.5129
VLO,2025-09-22,29.8259
VLO,2025-09-23,30.9053
VLO,2025-09-24,31.3299
VLO,2025-09-25,31.2409
VLO,2025-09-26,31.7172
VLO,2025-09-29,31.6911
VLO,2025-09-30,32.426
VLO,2025-10-01,32.0281
VLO,2025-10-02,32.944
VLO,2025-10-03,32.6
VLO,2025-10-06,32.9703
VLO,2025-10-07,33.1196
VLO,2025-10-08,33.0464
VLO,2025-10-09,32.9504
VLO,2025-10-10,33.5076
VLO,2025-10-13,33.1326
VLO,2025-10-14,33.3206
VLO,2025-10-15,33.2189
VLO,2025-10-16,34.2382
VLO,2025-10-17,33.6079
VLO,2025-10-20,32.6976
VLO,2025-10-21,32.5002
VLO,2025-10-22,32.2983
VLO,2025-10-23,31.9123
VLO,2025-10-24,31.3931
VLO,2025-10-27,31.7753
VLO,2025-10-28,31.9993
VLO,2025-10-29,32.7658
VLO,2025-10-30,33.2444
VLO,2025-10-31,33.127
VLO,2025-11-03,32.9379
VLO,2025-11-04,33.0613
VLO,2025-11-05,32.9255
VLO,2025-11-06,33.176
VLO,2025-11-07,33.3606
VLO,2025-11-10,32.3876
VLO,2025-11-11,31.7085
VLO,2025-11-12,32.631
VLO,2025-11-13,33.1488
VLO,2025-11-14,33.2808
VLO,2025-11-17,33.4694
VLO,2025-11-18,33.7081
VLO,2025-11-19,35.3282
VLO,2025-11-20,33.9396
VLO,2025-11-21,35.8288
VLO,2025-11-24,34.6921
VLO,2025-11-25,34.2339
VLO,2025-11-26,33.465
VLO,2025-11-28,33.4584
VLO,2025-12-01,32.885
VLO,2025-12-02,32.9402
VLO,2025-12-03,33.4056
VLO,2025-12-04,33.2068
VLO,2025-12-05,34.0215
VLO,2025-12-08,33.3942
VLO,2025-12-09,34.0496
VLO,2025-12-10,33.5988
VLO,2025-12-11,34.1978
VLO,2025-12-12,33.6641
VLO,2025-12-15,33.4402
VLO,2025-12-16,33.7359
VLO,2025-12-17,33.8456
VLO,2025-12-18,33.849
VLO,2025-12-19,33.5923
VLO,2025-12-22,32.7373
VLO,2025-12-23,32.6682
VLO,2025-12-24,32.4473
VLO,2025-12-26,32.8147
VLO,2025-12-29,32.8796
VLO,2025-12-30,33.2326
VLO,2025-12-31,33.1304
VLO,2026-01-02,32.1007
VLO,2026-01-05,33.8692
VLO,2026-01-06,33.1976
VLO,2026-01-07,35.5135
VLO,2026-01-08,34.695
VLO,2026-01-09,34.4681
VLO,2026-01-12,33.4965
VLO,2026-01-13,34.3403
VLO,2026-01-14,34.6859
VLO,2026-01-15,34.3538
VLO,2026-01-16,33.8567
VLO,2026-01-20,33.7512
VLO,2026-01-21,35.195
VLO,2026-01-22,34.3583
VLO,2026-01-23,34.4759
VLO,2026-01-26,34.3099
VLO,2026-01-27,34.6365
VLO,2026-01-28,34.8577
VLO,2026-01-29,35.613
VLO,2026-01-30,34.397
VLO,2026-02-02,34.5639
VLO,2026-02-03,37.2714
VLO,2026-02-04,37.7049
VLO,2026-02-05,36.9982
VLO,2026-02-06,35.834
VLO,2026-02-09,35.226
VLO,2026-02-10,35.0385
VLO,2026-02-11,34.9472
VLO,2026-02-12,36.2322
VLO,2026-02-13,36.7099
VLO,2026-02-17,36.7088
VLO,2026-02-18,35.9105
VLO,2026-02-19,36.6783
VLO,2026-02-20,37.6577
VLO,2026-02-23,36.8743
VLO,2026-02-24,36.238
VLO,2026-02-25,36.2766
VLO,2026-02-26,36.5254
VLO,2026-02-27,37.4114
VLO,2026-03-02,37.8414
VLO,2026-03-03,38.3198
VLO,2026-03-04,38.1695
VLO,2026-03-05,39.8809
VLO,2026-03-06,43.1954
VLO,2026-03-09,42.9708
VLO,2026-03-10,41.3844
VLO,2026-03-11,42.2028
VLO,2026-03-12,44.0937
VLO,2026-03-13,42.8734
VLO,2026-03-16,42.3983
VLO,2026-03-17,41.4971
VLO,2026-03-18,42.5858
VLO,2026-03-19,44.1428
VLO,2026-03-20,43.0636
VLO,2026-03-23,42.5135
VLO,2026-03-24,43.6584
VLO,2026-03-25,42.9454
VLO,2026-03-26,44.261
VLO,2026-03-27,45.2138
VLO,2026-03-30,45.7281
VLO,2026-03-31,43.0856
VLO,2026-04-01,43.1701
VLO,2026-04-02,42.7853
VLO,2026-04-06,41.5532
VLO,2026-04-07,43.5919
VLO,2026-04-08,40.0769
VLO,2026-04-09,39.6418
VLO,2026-04-10,39.3268
VLO,2026-04-13,39.0582
VLO,2026-04-14,38.3468
VLO,2026-04-15,38.8619
VLO,2026-04-16,38.7529
VLO,2026-04-17,39.262
VLO,2026-04-20,39.1651
VLO,2026-04-21,40.9918
VLO,2026-04-22,40.7443
VLO,2026-04-23,42.3399
VLO,2026-04-24,41.4042
VLO,2026-04-27,41.9518
VLO,2026-04-28,41.6302
VLO,2026-04-29,43.1625
VLO,2026-04-30,42.3374
VLO,2026-05-01,40.5804
VLO,2026-05-04,41.2501
VLO,2026-05-05,39.6168
VLO,2026-05-06,39.2481
VLO,2026-05-07,39.5363
VLO,2026-05-08,40.6707
VLO,2026-05-11,40.2791
VLO,2026-05-12,39.7662
VLO,2026-05-13,40.8805
VLO,2026-05-14,41.1038
VLO,2026-05-15,40.6608
VLO,2026-05-18,41.2143
VLO,2026-05-19,41.5798
VLO,2026-05-20,41.6302
VLO,2026-05-21,41.2602
VLO,2026-05-22,41.4912
VLO,2026-05-26,42.0259
VLO,2026-05-27,41.368
VLO,2026-05-28,40.7895
VLO,2026-05-29,41.0166
VLO,2026-06-01,41.6224
VLO,2026-06-02,41.5759
VLO,2026-06-03,42.644
VLO,2026-06-04,43.6956
VLO,2026-06-05,44.0174
VLO,2026-06-08,43.4911
VLO,2026-06-09,43.2776
VLO,2026-06-10,43.9
VLO,2026-06-11,43.1076
VLO,2026-06-12,42.8404
VLO,2026-06-15,40.4506
VLO,2026-06-16,39.1341
VLO,2026-06-17,40.769
VLO,2026-06-18,40.0069
VLO,2026-06-22,39.8933
VLO,2026-06-23,39.7399
VLO,2026-06-24,39.7002
VLO,2026-06-25,40.144
VLO,2026-06-26,39.29
VLO,2026-06-29,39.2435
VLO,2026-06-30,39.7986
VLO,2026-07-01,39.2397
VLO,2026-07-02,38.9397
VLO,2026-07-06,38.8221
VLO,2026-07-07,39.1022
VLO,2026-07-08,42.1622
VLO,2026-07-09,40.8071
VLO,2026-07-10,40.343
VLO,2026-07-13,42.4072
VLO,2026-07-14,41.9093
VLO,2026-07-15,42.2485
VLO,2026-07-16,42.8019
VLO,2026-07-17,43.2498
VLO,2026-07-20,44.0641
VLO,2026-07-21,44.4727
VLO,2026-07-22,44.619
VLO,2026-07-23,44.9942
VLO,2026-07-24,44.6229
VLO,2026-07-27,44.476
VLO,2026-07-28,43.9764
VLO,2026-07-29,44.3458
VLO,2026-07-30,44.26
VLO,2026-07-31,43.9255
VLO,2026-08-03,43.2471
VLO,2026-08-04,43.7651
VLO,2026-08-05,43.3888
VLO,2026-08-06,42.8974
VLO,2026-08-07,41.6185
VLO,2026-08-10,41.8457
VLO,2026-08-11,41.8529
VLO,2026-08-12,41.9914
VLO,2026-08-13,42.8177
VLO,2026-08-14,42.8126
VLO,2026-08-17,42.9189
VLO,2026-08-18,44.3547
VLO,2026-08-19,43.9695
VLO,2026-08-20,43.8927
VLO,2026-08-21,44.17
VLTO,2024-08-01,19.9725
VLTO,2024-08-02,21.2238
VLTO,2024-08-05,26.8028
VLTO,2024-08-06,22.0009
VLTO,2024-08-07,23.3079
VLTO,2024-08-08,22.3821
VLTO,2024-08-09,20.7808
VLTO,2024-08-12,19.6521
VLTO,2024-08-13,19.9976
VLTO,2024-08-14,20.1809
VLTO,2024-08-15,19.814
VLTO,2024-08-16,20.155
VLTO,2024-08-19,21.1448
VLTO,2024-08-20,20.1018
VLTO,2024-08-21,18.0267
VLTO,2024-08-22,21.1949
VLTO,2024-08-23,20.4646
VLTO,2024-08-26,20.2771
VLTO,2024-08-27,19.8007
VLTO,2024-08-28,20.0822
VLTO,2024-08-29,19.9815
VLTO,2024-08-30,19.867
VLTO,2024-09-03,20.8346
VLTO,2024-09-04,21.2342
VLTO,2024-09-05,21.1079
VLTO,2024-09-06,22.0263
VLTO,2024-09-09,22.1117
VLTO,2024-09-10,22.5063
VLTO,2024-09-11,21.6585
VLTO,2024-09-12,20.7742
VLTO,2024-09-13,21.7089
VLTO,2024-09-16,22.2975
VLTO,2024-09-17,21.9371
VLTO,2024-09-18,25.1593
VLTO,2024-09-19,23.1768
VLTO,2024-09-20,20.8483
VLTO,2024-09-23,23.9722
VLTO,2024-09-24,20.8696
VLTO,2024-09-25,20.659
VLTO,2024-09-26,19.4123
VLTO,2024-09-27,21.5187
VLTO,2024-09-30,21.2058
VLTO,2024-10-01,22.1521
VLTO,2024-10-02,22.6334
VLTO,2024-10-03,24.2935
VLTO,2024-10-04,20.5921
VLTO,2024-10-07,19.7926
VLTO,2024-10-08,21.1336
VLTO,2024-10-09,20.3152
VLTO,2024-10-10,21.0791
VLTO,2024-10-11,20.1085
VLTO,2024-10-14,20.3905
VLTO,2024-10-15,20.8858
VLTO,2024-10-16,20.5047
VLTO,2024-10-17,20.8961
VLTO,2024-10-18,20.6662
VLTO,2024-10-21,20.9903
VLTO,2024-10-22,18.5766
VLTO,2024-10-23,21.8617
VLTO,2024-10-24,21.6268
VLTO,2024-10-25,20.0249
VLTO,2024-10-28,19.669
VLTO,2024-10-29,20.0452
VLTO,2024-10-30,21.1432
VLTO,2024-10-31,21.4976
VLTO,2024-11-01,20.9877
VLTO,2024-11-04,21.5693
VLTO,2024-11-05,23.236
VLTO,2024-11-06,21.1045
VLTO,2024-11-07,21.2134
VLTO,2024-11-08,21.0638
VLTO,2024-11-11,17.5992
VLTO,2024-11-12,20.8721
VLTO,2024-11-13,20.7457
VLTO,2024-11-14,21.6477
VLTO,2024-11-15,21.3113
VLTO,2024-11-18,19.7625
VLTO,2024-11-19,21.4637
VLTO,2024-11-20,22.4239
VLTO,2024-11-21,22.024
VLTO,2024-11-22,20.69
VLTO,2024-11-25,21.8728
VLTO,2024-11-26,22.2427
VLTO,2024-11-27,21.9248
VLTO,2024-11-29,21.0192
VLTO,2024-12-02,20.6867
VLTO,2024-12-03,22.0671
VLTO,2024-12-04,20.851
VLTO,2024-12-05,20.7176
VLTO,2024-12-06,23.6496
VLTO,2024-12-09,21.6493
VLTO,2024-12-10,20.4371
VLTO,2024-12-11,22.0074
VLTO,2024-12-12,21.624
VLTO,2024-12-13,22.5739
VLTO,2024-12-16,22.3137
VLTO,2024-12-17,21.8275
VLTO,2024-12-18,22.085
VLTO,2024-12-19,23.3888
VLTO,2024-12-20,22.201
VLTO,2024-12-23,22.0093
VLTO,2024-12-24,21.9474
VLTO,2024-12-26,20.8493
VLTO,2024-12-27,22.1165
VLTO,2024-12-30,21.916
VLTO,2024-12-31,23.5956
VLTO,2025-01-02,23.3939
VLTO,2025-01-03,22.9043
VLTO,2025-01-06,21.9336
VLTO,2025-01-07,21.898
VLTO,2025-01-08,20.7606
VLTO,2025-01-10,23.7792
VLTO,2025-01-13,20.8594
VLTO,2025-01-14,21.2288
VLTO,2025-01-15,21.6699
VLTO,2025-01-16,20.6712
VLTO,2025-01-17,23.7136
VLTO,2025-01-21,20.3669
VLTO,2025-01-22,20.0077
VLTO,2025-01-23,23.4619
VLTO,2025-01-24,23.7106
VLTO,2025-01-27,23.398
VLTO,2025-01-28,24.3601
VLTO,2025-01-29,24.6582
VLTO,2025-01-30,24.0925
VLTO,2025-01-31,23.6118
VLTO,2025-02-03,25.0979
VLTO,2025-02-04,25.3976
VLTO,2025-02-05,22.1287
VLTO,2025-02-06,24.4333
VLTO,2025-02-07,22.5458
VLTO,2025-02-10,23.3543
VLTO,2025-02-11,25.0258
VLTO,2025-02-12,22.5297
VLTO,2025-02-13,18.6542
VLTO,2025-02-14,22.9542
VLTO,2025-02-18,24.701
VLTO,2025-02-19,24.8563
VLTO,2025-02-20,23.443
VLTO,2025-02-21,25.9595
VLTO,2025-02-24,23.3398
VLTO,2025-02-25,24.5262
VLTO,2025-02-26,22.9941
VLTO,2025-02-27,24.226
VLTO,2025-02-28,25.9745
VLTO,2025-03-03,25.5291
VLTO,2025-03-04,25.9965
VLTO,2025-03-05,26.5197
VLTO,2025-03-06,25.4814
VLTO,2025-03-07,24.3178
VLTO,2025-03-10,24.844
VLTO,2025-03-11,26.9133
VLTO,2025-03-12,26.489
VLTO,2025-03-13,24.8947
VLTO,2025-03-14,27.2426
VLTO,2025-03-17,24.6139
VLTO,2025-03-18,26.0218
VLTO,2025-03-19,24.5268
VLTO,2025-03-20,26.0826
VLTO,2025-03-21,24.5444
VLTO,2025-03-24,21.4714
VLTO,2025-03-25,21.456
VLTO,2025-03-26,22.2626
VLTO,2025-03-27,21.9419
VLTO,2025-03-28,24.2511
VLTO,2025-03-31,23.859
VLTO,2025-04-01,24.9024
VLTO,2025-04-02,23.2788
VLTO,2025-04-03,25.5183
VLTO,2025-04-04,33.4435
VLTO,2025-04-07,34.0417
VLTO,2025-04-08,37.9558
VLTO,2025-04-09,33.2494
VLTO,2025-04-10,36.5927
VLTO,2025-04-11,35.9851
VLTO,2025-04-14,29.0882
VLTO,2025-04-15,27.383
VLTO,2025-04-16,32.9461
VLTO,2025-04-17,31.6125
VLTO,2025-04-21,33.5595
VLTO,2025-04-22,29.8301
VLTO,2025-04-23,29.5691
VLTO,2025-04-24,28.4719
VLTO,2025-04-25,28.0116
VLTO,2025-04-28,27.7456
VLTO,2025-04-29,30.8672
VLTO,2025-04-30,28.093
VLTO,2025-05-01,24.9698
VLTO,2025-05-02,23.5599
VLTO,2025-05-05,26.7258
VLTO,2025-05-06,25.3155
VLTO,2025-05-07,26.4324
VLTO,2025-05-08,24.9271
VLTO,2025-05-09,25.8901
VLTO,2025-05-12,23.6983
VLTO,2025-05-13,24.1684
VLTO,2025-05-14,24.2702
VLTO,2025-05-15,21.2528
VLTO,2025-05-16,19.4133
VLTO,2025-05-19,21.8427
VLTO,2025-05-20,22.4655
VLTO,2025-05-21,25.362
VLTO,2025-05-22,24.7144
VLTO,2025-05-23,22.88
VLTO,2025-05-27,23.5287
VLTO,2025-05-28,23.0488
VLTO,2025-05-29,24.9215
VLTO,2025-05-30,23.1329
VLTO,2025-06-02,23.7143
VLTO,2025-06-03,22.8869
VLTO,2025-06-04,23.8186
VLTO,2025-06-05,23.5882
VLTO,2025-06-06,23.6461
VLTO,2025-06-09,23.3746
VLTO,2025-06-10,22.9654
VLTO,2025-06-11,23.5824
VLTO,2025-06-12,23.4624
VLTO,2025-06-13,23.9498
VLTO,2025-06-16,22.3594
VLTO,2025-06-17,22.7508
VLTO,2025-06-18,23.0039
VLTO,2025-06-20,21.7688
VLTO,2025-06-23,21.974
VLTO,2025-06-24,21.5098
VLTO,2025-06-25,22.6274
VLTO,2025-06-26,21.0023
VLTO,2025-06-27,20.4653
VLTO,2025-06-30,20.2062
VLTO,2025-07-01,19.8287
VLTO,2025-07-02,21.0135
VLTO,2025-07-03,20.3604
VLTO,2025-07-07,21.7821
VLTO,2025-07-08,21.3186
VLTO,2025-07-09,20.777
VLTO,2025-07-10,20.8598
VLTO,2025-07-11,19.4552
VLTO,2025-07-14,20.6473
VLTO,2025-07-15,20.7321
VLTO,2025-07-16,20.9533
VLTO,2025-07-17,21.9268
VLTO,2025-07-18,23.617
VLTO,2025-07-21,21.146
VLTO,2025-07-22,22.2584
VLTO,2025-07-23,21.6568
VLTO,2025-07-24,22.0391
VLTO,2025-07-25,21.2509
VLTO,2025-07-28,19.3129
VLTO,2025-07-29,19.0022
VLTO,2025-07-30,19.0471
VLTO,2025-07-31,19.9721
VLTO,2025-08-01,17.683
VLTO,2025-08-04,18.1478
VLTO,2025-08-05,20.2616
VLTO,2025-08-06,18.6248
VLTO,2025-08-07,20.2301
VLTO,2025-08-08,19.2666
VLTO,2025-08-11,18.9234
VLTO,2025-08-12,17.9848
VLTO,2025-08-13,17.8715
VLTO,2025-08-14,18.7815
VLTO,2025-08-15,19.0403
VLTO,2025-08-18,18.9155
VLTO,2025-08-19,18.1711
VLTO,2025-08-20,20.6785
VLTO,2025-08-21,20.0494
VLTO,2025-08-22,18.4646
VLTO,2025-08-25,19.2526
VLTO,2025-08-26,19.1476
VLTO,2025-08-27,18.9203
VLTO,2025-08-28,18.8566
VLTO,2025-08-29,19.2742
VLTO,2025-09-02,19.1042
VLTO,2025-09-03,22.4843
VLTO,2025-09-04,19.2094
VLTO,2025-09-05,19.236
VLTO,2025-09-08,18.2665
VLTO,2025-09-09,21.3639
VLTO,2025-09-10,19.4133
VLTO,2025-09-11,17.5179
VLTO,2025-09-12,18.7312
VLTO,2025-09-15,16.8661
VLTO,2025-09-16,19.7703
VLTO,2025-09-17,20.0945
VLTO,2025-09-18,20.4033
VLTO,2025-09-19,19.8118
VLTO,2025-09-22,19.3557
VLTO,2025-09-23,19.7941
VLTO,2025-09-24,19.2971
VLTO,2025-09-25,20.6177
VLTO,2025-09-26,22.5455
VLTO,2025-09-29,21.6072
VLTO,2025-09-30,20.5202
VLTO,2025-10-01,20.2307
VLTO,2025-10-02,21.0458
VLTO,2025-10-03,20.3879
VLTO,2025-10-06,21.5089
VLTO,2025-10-07,20.5066
VLTO,2025-10-08,22.3491
VLTO,2025-10-09,22.4821
VLTO,2025-10-10,24.0168
VLTO,2025-10-13,24.4643
VLTO,2025-10-14,25.4259
VLTO,2025-10-15,23.9751
VLTO,2025-10-16,23.7001
VLTO,2025-10-17,23.0221
VLTO,2025-10-20,22.1227
VLTO,2025-10-21,23.3336
VLTO,2025-10-22,21.9465
VLTO,2025-10-23,21.7379
VLTO,2025-10-24,22.6089
VLTO,2025-10-27,23.8454
VLTO,2025-10-28,22.6641
VLTO,2025-10-29,22.4071
VLTO,2025-10-30,21.561
VLTO,2025-10-31,24.616
VLTO,2025-11-03,22.5493
VLTO,2025-11-04,23.0586
VLTO,2025-11-05,21.8474
VLTO,2025-11-06,24.4456
VLTO,2025-11-07,23.9009
VLTO,2025-11-10,23.4284
VLTO,2025-11-11,22.4529
VLTO,2025-11-12,21.1813
VLTO,2025-11-13,22.3245
VLTO,2025-11-14,21.7369
VLTO,2025-11-17,22.1449
VLTO,2025-11-18,23.3126
VLTO,2025-11-19,21.3384
VLTO,2025-11-20,22.7282
VLTO,2025-11-21,23.6471
VLTO,2025-11-24,22.6715
VLTO,2025-11-25,21.0534
VLTO,2025-11-26,22.591
VLTO,2025-11-28,21.6904
VLTO,2025-12-01,21.3539
VLTO,2025-12-02,20.3488
VLTO,2025-12-03,21.5802
VLTO,2025-12-04,21.9165
VLTO,2025-12-05,21.4201
VLTO,2025-12-08,25.6363
VLTO,2025-12-09,24.1757
VLTO,2025-12-10,24.6116
VLTO,2025-12-11,22.5222
VLTO,2025-12-12,23.3097
VLTO,2025-12-15,21.2855
VLTO,2025-12-16,23.4409
VLTO,2025-12-17,22.2445
VLTO,2025-12-18,22.3272
VLTO,2025-12-19,21.3169
VLTO,2025-12-22,22.0877
VLTO,2025-12-23,22.9615
VLTO,2025-12-24,22.0035
VLTO,2025-12-26,21.9005
VLTO,2025-12-29,21.8917
VLTO,2025-12-30,22.3204
VLTO,2025-12-31,24.68
VLTO,2026-01-02,22.0566
VLTO,2026-01-05,21.8116
VLTO,2026-01-06,21.6486
VLTO,2026-01-07,21.3701
VLTO,2026-01-08,21.8054
VLTO,2026-01-09,20.8689
VLTO,2026-01-12,21.8744
VLTO,2026-01-13,23.5209
VLTO,2026-01-14,21.4159
VLTO,2026-01-15,21.7107
VLTO,2026-01-16,22.1775
VLTO,2026-01-20,22.2198
VLTO,2026-01-21,20.3306
VLTO,2026-01-22,21.4326
VLTO,2026-01-23,21.1551
VLTO,2026-01-26,20.6779
VLTO,2026-01-27,21.0753
VLTO,2026-01-28,21.7893
VLTO,2026-01-29,22.2504
VLTO,2026-01-30,21.6881
VLTO,2026-02-02,20.9523
VLTO,2026-02-03,22.5236
VLTO,2026-02-04,23.4744
VLTO,2026-02-05,22.9109
VLTO,2026-02-06,21.8526
VLTO,2026-02-09,22.7585
VLTO,2026-02-10,23.3386
VLTO,2026-02-11,20.9723
VLTO,2026-02-12,22.638
VLTO,2026-02-13,23.9716
VLTO,2026-02-17,22.7009
VLTO,2026-02-18,21.3853
VLTO,2026-02-19,24.511
VLTO,2026-02-20,24.8327
VLTO,2026-02-23,24.1708
VLTO,2026-02-24,22.8548
VLTO,2026-02-25,22.9108
VLTO,2026-02-26,23.0767
VLTO,2026-02-27,21.4126
VLTO,2026-03-02,21.7532
VLTO,2026-03-03,21.9747
VLTO,2026-03-04,22.2085
VLTO,2026-03-05,21.4516
VLTO,2026-03-06,23.9534
VLTO,2026-03-09,27.0308
VLTO,2026-03-10,25.5301
VLTO,2026-03-11,23.1248
VLTO,2026-03-12,25.8374
VLTO,2026-03-13,25.7615
VLTO,2026-03-16,25.2174
VLTO,2026-03-17,24.889
VLTO,2026-03-18,25.8505
VLTO,2026-03-19,25.4936
VLTO,2026-03-20,27.4465
VLTO,2026-03-23,26.9635
VLTO,2026-03-24,25.6378
VLTO,2026-03-25,26.3727
VLTO,2026-03-26,26.3097
VLTO,2026-03-27,28.1675
VLTO,2026-03-30,30.0104
VLTO,2026-03-31,25.5142
VLTO,2026-04-01,25.8507
VLTO,2026-04-02,24.9465
VLTO,2026-04-06,25.0519
VLTO,2026-04-07,26.9401
VLTO,2026-04-08,23.9572
VLTO,2026-04-09,24.6123
VLTO,2026-04-10,24.4617
VLTO,2026-04-13,25.4453
VLTO,2026-04-14,23.931
VLTO,2026-04-15,25.1543
VLTO,2026-04-16,26.4864
VLTO,2026-04-17,25.9753
VLTO,2026-04-20,26.2153
VLTO,2026-04-21,24.7249
VLTO,2026-04-22,25.2783
VLTO,2026-04-23,25.9924
VLTO,2026-04-24,25.1412
VLTO,2026-04-27,25.9514
VLTO,2026-04-28,24.5713
VLTO,2026-04-29,24.093
VLTO,2026-04-30,25.627
VLTO,2026-05-01,23.1089
VLTO,2026-05-04,24.7256
VLTO,2026-05-05,23.0821
VLTO,2026-05-06,24.9029
VLTO,2026-05-07,24.1378
VLTO,2026-05-08,24.8253
VLTO,2026-05-11,25.0344
VLTO,2026-05-12,24.6779
VLTO,2026-05-13,24.0911
VLTO,2026-05-14,26.52
VLTO,2026-05-15,25.3596
VLTO,2026-05-18,23.6786
VLTO,2026-05-19,25.0658
VLTO,2026-05-20,26.1791
VLTO,2026-05-21,24.4166
VLTO,2026-05-22,23.7701
VLTO,2026-05-26,25.2641
VLTO,2026-05-27,26.5265
VLTO,2026-05-28,29.4081
VLTO,2026-05-29,27.6528
VLTO,2026-06-01,30.4075
VLTO,2026-06-02,27.6977
VLTO,2026-06-03,27.6289
VLTO,2026-06-04,26.2765
VLTO,2026-06-05,28.0357
VLTO,2026-06-08,26.2908
VLTO,2026-06-09,26.7889
VLTO,2026-06-10,29.9109
VLTO,2026-06-11,27.5733
VLTO,2026-06-12,27.6392
VLTO,2026-06-15,28.6742
VLTO,2026-06-16,26.7138
VLTO,2026-06-17,29.5132
VLTO,2026-06-18,28.2234
VLTO,2026-06-22,27.9387
VLTO,2026-06-23,28.2326
VLTO,2026-06-24,29.3991
VLTO,2026-06-25,28.6455
VLTO,2026-06-26,28.2554
VLTO,2026-06-29,26.738
VLTO,2026-06-30,28.7587
VLTO,2026-07-01,27.5132
VLTO,2026-07-02,26.192
VLTO,2026-07-06,25.7679
VLTO,2026-07-07,25.733
VLTO,2026-07-08,27.5008
VLTO,2026-07-09,27.1172
VLTO,2026-07-10,27.7745
VLTO,2026-07-13,27.2966
VLTO,2026-07-14,26.4875
VLTO,2026-07-15,28.4263
VLTO,2026-07-16,27.7479
VLTO,2026-07-17,29.8175
VLTO,2026-07-20,30.8392
VLTO,2026-07-21,29.1321
VLTO,2026-07-22,29.5302
VLTO,2026-07-23,28.8079
VLTO,2026-07-24,29.0629
VLTO,2026-07-27,26.9239
VLTO,2026-07-28,28.0337
VLTO,2026-07-29,26.7396
VLTO,2026-07-30,29.876
VLTO,2026-07-31,27.0564
VLTO,2026-08-03,26.8694
VLTO,2026-08-04,27.27
VLTO,2026-08-05,27.2447
VLTO,2026-08-06,24.5806
VLTO,2026-08-07,25.3299
VLTO,2026-08-10,24.6603
VLTO,2026-08-11,24.8945
VLTO,2026-08-12,24.9701
VLTO,2026-08-13,26.1074
VLTO,2026-08-14,25.4324
VLTO,2026-08-17,24.7844
VLTO,2026-08-18,24.643
VLTO,2026-08-19,24.0277
VLTO,2026-08-20,25.4705
VLTO,2026-08-21,24.0562
VMC,2024-08-01,27.2492
VMC,2024-08-02,30.9999
VMC,2024-08-05,35.1954
VMC,2024-08-06,29.9504
VMC,2024-08-07,30.499
VMC,2024-08-08,29.9345
VMC,2024-08-09,29.2527
VMC,2024-08-12,27.7359
VMC,2024-08-13,27.9647
VMC,2024-08-14,26.7011
VMC,2024-08-15,25.0844
VMC,2024-08-16,25.7439
VMC,2024-08-19,24.1496
VMC,2024-08-20,24.8626
VMC,2024-08-21,25.5873
VMC,2024-08-22,25.9089
VMC,2024-08-23,24.7225
VMC,2024-08-26,24.9294
VMC,2024-08-27,27.125
VMC,2024-08-28,27.2506
VMC,2024-08-29,27.0181
VMC,2024-08-30,26.2399
VMC,2024-09-03,28.0376
VMC,2024-09-04,28.8913
VMC,2024-09-05,29.9306
VMC,2024-09-06,29.4711
VMC,2024-09-09,28.8202
VMC,2024-09-10,28.9565
VMC,2024-09-11,28.6723
VMC,2024-09-12,28.472
VMC,2024-09-13,27.5128
VMC,2024-09-16,27.1763
VMC,2024-09-17,26.9868
VMC,2024-09-18,26.8471
VMC,2024-09-19,26.2979
VMC,2024-09-20,27.2928
VMC,2024-09-23,27.4164
VMC,2024-09-24,25.0907
VMC,2024-09-25,26.1565
VMC,2024-09-26,26.6888
VMC,2024-09-27,26.327
VMC,2024-09-30,26.9766
VMC,2024-10-01,27.2225
VMC,2024-10-02,28.7836
VMC,2024-10-03,29.1026
VMC,2024-10-04,28.3233
VMC,2024-10-07,28.5956
VMC,2024-10-08,28.2215
VMC,2024-10-09,27.7267
VMC,2024-10-10,28.6042
VMC,2024-10-11,27.4869
VMC,2024-10-14,26.7387
VMC,2024-10-15,26.6642
VMC,2024-10-16,27.1795
VMC,2024-10-17,26.3759
VMC,2024-10-18,26.8775
VMC,2024-10-21,27.4465
VMC,2024-10-22,26.9635
VMC,2024-10-23,28.3591
VMC,2024-10-24,28.1248
VMC,2024-10-25,29.2183
VMC,2024-10-28,27.7812
VMC,2024-10-29,28.8749
VMC,2024-10-30,26.6112
VMC,2024-10-31,26.9195
VMC,2024-11-01,26.1186
VMC,2024-11-04,27.1002
VMC,2024-11-05,26.2449
VMC,2024-11-06,24.6208
VMC,2024-11-07,24.062
VMC,2024-11-08,24.0032
VMC,2024-11-11,23.0916
VMC,2024-11-12,23.255
VMC,2024-11-13,23.8918
VMC,2024-11-14,23.9061
VMC,2024-11-15,23.14
VMC,2024-11-18,23.5615
VMC,2024-11-19,23.8025
VMC,2024-11-20,24.0056
VMC,2024-11-21,24.1605
VMC,2024-11-22,24.5866
VMC,2024-11-25,24.2945
VMC,2024-11-26,24.7381
VMC,2024-11-27,25.3084
VMC,2024-11-29,24.7308
VMC,2024-12-02,23.618
VMC,2024-12-03,24.3705
VMC,2024-12-04,24.5297
VMC,2024-12-05,25.2882
VMC,2024-12-06,24.4278
VMC,2024-12-09,23.9755
VMC,2024-12-10,25.3387
VMC,2024-12-11,23.9132
VMC,2024-12-12,24.4561
